geoid,county,lat,lng,pop
060750108001,San Francisco,37.7978518,-122.4145714,1929
060750108002,San Francisco,37.7961832,-122.4146169,920
060750108003,San Francisco,37.7950491,-122.413662,1764
060750109011,San Francisco,37.7991997,-122.4190467,888
060750109012,San Francisco,37.7973366,-122.418673,1119
060750109021,San Francisco,37.796876,-122.4220043,1132
060750109022,San Francisco,37.7987528,-122.4223868,1370
060750110011,San Francisco,37.7936847,-122.4179353,1146
060750110012,San Francisco,37.7932575,-122.4212765,1472
060750110021,San Francisco,37.7955988,-122.4208653,675
060750110022,San Francisco,37.7955907,-122.4174808,444
060750110023,San Francisco,37.7946896,-122.4206969,788
060750111011,San Francisco,37.7914748,-122.4209165,975
060750111012,San Francisco,37.7923621,-122.4176713,606
060750111013,San Francisco,37.7914535,-122.4174819,921
060750111021,San Francisco,37.7902984,-122.4190087,1331
060750111022,San Francisco,37.789363,-122.4187974,887
060750112001,San Francisco,37.7939437,-122.4123832,1023
060750112002,San Francisco,37.7923224,-122.4121175,658
060750112003,San Francisco,37.7930107,-122.4153859,334
060750112004,San Francisco,37.7929926,-122.4127385,850
060750113001,San Francisco,37.7956753,-122.4101345,1621
060750113002,San Francisco,37.793818,-122.4086435,1241
060750117001,San Francisco,37.7915041,-122.4057834,563
060750117002,San Francisco,37.7927151,-122.4006298,393
060750117003,San Francisco,37.7877001,-122.4061841,132
060750117004,San Francisco,37.7899632,-122.4035988,968
060750118001,San Francisco,37.7933506,-122.4061645,1695
060750119011,San Francisco,37.7899965,-122.4138184,1548
060750119012,San Francisco,37.7910445,-122.4131872,344
060750119013,San Francisco,37.7908348,-122.4148328,495
060750119021,San Francisco,37.791461,-122.409902,836
060750119022,San Francisco,37.7904156,-122.4105272,1122
060750119023,San Francisco,37.7907278,-122.4080627,692
060750120011,San Francisco,37.7883254,-122.4194455,1015
060750120012,San Francisco,37.7887489,-122.4161003,897
060750120021,San Francisco,37.7877121,-122.4167277,1228
060750120022,San Francisco,37.7872861,-122.4200675,874
060750121001,San Francisco,37.7890165,-122.4102401,1033
060750121002,San Francisco,37.789064,-122.4136296,1329
060750121003,San Francisco,37.7881312,-122.41344,1151
060750122021,San Francisco,37.7862359,-122.4189603,1348
060750122022,San Francisco,37.7851658,-122.4199128,1630
060750122031,San Francisco,37.7848071,-122.4169858,1233
060750122032,San Francisco,37.7862057,-122.4172681,530
060750122041,San Francisco,37.7850162,-122.4153451,607
060750122042,San Francisco,37.7859473,-122.4155327,828
060750122043,San Francisco,37.7868823,-122.4157227,1285
060750123011,San Francisco,37.7852194,-122.413699,1076
060750123012,San Francisco,37.7854316,-122.4120549,608
060750123013,San Francisco,37.7862165,-122.4096835,217
060750123021,San Francisco,37.7870917,-122.4140787,501
060750123022,San Francisco,37.7861551,-122.4138885,642
060750123023,San Francisco,37.7875636,-122.4103748,575
060750123024,San Francisco,37.786657,-122.4124425,896
060750124031,San Francisco,37.7834105,-122.4167036,1482
060750124032,San Francisco,37.7820156,-122.4164207,949
060750124041,San Francisco,37.7831547,-122.4149683,1231
060750124042,San Francisco,37.7840866,-122.4151567,836
060750124043,San Francisco,37.7822239,-122.4147797,519
060750124051,San Francisco,37.7800821,-122.4153608,1210
060750124052,San Francisco,37.7770671,-122.4188707,2110
060750124053,San Francisco,37.779873,-122.4184178,601
060750124061,San Francisco,37.7832032,-122.4183529,710
060750124062,San Francisco,37.782989,-122.4200376,823
060750125021,San Francisco,37.7845036,-122.4118669,658
060750125022,San Francisco,37.784291,-122.413511,983
060750125023,San Francisco,37.7835728,-122.4116811,1287
060750125024,San Francisco,37.7833638,-122.413326,1701
060750125031,San Francisco,37.7839098,-122.4094386,873
060750125032,San Francisco,37.7848173,-122.4094137,786
060750125033,San Francisco,37.7824631,-122.4116679,2709
060750125041,San Francisco,37.7811411,-122.4129545,612
060750126011,San Francisco,37.8015594,-122.4395216,991
060750126012,San Francisco,37.8030141,-122.4387607,1173
060750126021,San Francisco,37.8083129,-122.4344509,1402
060750126022,San Francisco,37.8053921,-122.4303789,1366
060750127001,San Francisco,37.8059425,-122.4448714,1431
060750127002,San Francisco,37.8017364,-122.4440481,1845
060750127003,San Francisco,37.8004313,-122.4449968,745
060750128011,San Francisco,37.7960508,-122.4436467,955
060750128012,San Francisco,37.7978129,-122.4443176,958
060750128013,San Francisco,37.7991925,-122.4437061,678
060750128021,San Francisco,37.799401,-122.4382464,852
060750128022,San Francisco,37.797137,-122.4388739,1175
060750129011,San Francisco,37.801028,-122.4270594,1270
060750129012,San Francisco,37.8028932,-122.4274389,1546
060750129021,San Francisco,37.7995123,-122.4290193,1186
060750129022,San Francisco,37.8014093,-122.4307921,1520
060750129023,San Francisco,37.8008396,-122.4341795,616
060750130011,San Francisco,37.7978719,-122.4255826,757
060750130012,San Francisco,37.7974602,-122.42882,835
060750130021,San Francisco,37.7970419,-122.432109,1895
060750130022,San Francisco,37.7966229,-122.4353981,714
060750131011,San Francisco,37.7930257,-122.4243305,1147
060750131012,San Francisco,37.7917813,-122.4246195,981
060750131013,San Francisco,37.7957284,-122.4248697,1164
060750131014,San Francisco,37.7944409,-122.4251549,977
060750131021,San Francisco,37.791343,-122.4269192,1270
060750131022,San Francisco,37.794685,-122.4282594,1461
060750132001,San Francisco,37.7938915,-122.4366526,812
060750132002,San Francisco,37.793368,-122.4423298,1145
060750132003,San Francisco,37.7938459,-122.4333263,895
060750132004,San Francisco,37.7945492,-122.4311973,1079
060750133001,San Francisco,37.7906045,-122.4493015,499
060750133002,San Francisco,37.7888372,-122.4489417,1059
060750133003,San Francisco,37.7872853,-122.4503236,918
060750133004,San Francisco,37.7891063,-122.4550383,940
060750133005,San Francisco,37.7872766,-122.4573018,868
060750134011,San Francisco,37.7899429,-122.4399731,601
060750134012,San Francisco,37.7902701,-122.4374871,769
060750134021,San Francisco,37.7895361,-122.4432888,2107
060750135001,San Francisco,37.7918482,-122.432868,1480
060750135002,San Francisco,37.7904694,-122.4309478,470
060750135003,San Francisco,37.7898084,-122.4340234,521
060750151001,San Francisco,37.7860429,-122.4230801,926
060750151002,San Francisco,37.7895624,-122.4237457,1163
060750151003,San Francisco,37.7881551,-122.4237374,710
060750152011,San Francisco,37.7888016,-122.4270709,1085
060750152012,San Francisco,37.787391,-122.4267855,527
060750152021,San Francisco,37.7879137,-122.4302662,961
060750152022,San Francisco,37.7874957,-122.4335569,1251
060750153001,San Francisco,37.7872683,-122.4375217,867
060750153002,San Francisco,37.7863117,-122.4409455,1426
060750154011,San Francisco,37.7836662,-122.4479027,2318
060750154012,San Francisco,37.7827133,-122.4562149,1020
060750154021,San Francisco,37.7858814,-122.4488434,1573
060750154022,San Francisco,37.7850245,-122.4562497,1275
060750155001,San Francisco,37.7850396,-122.4347515,1353
060750155002,San Francisco,37.7842181,-122.4405351,751
060750155003,San Francisco,37.786456,-122.4265956,783
060750155004,San Francisco,37.7856559,-122.42878,821
060750156001,San Francisco,37.7797127,-122.4547806,395
060750156002,San Francisco,37.7757549,-122.4565014,1495
060750156003,San Francisco,37.7789685,-122.4572711,1098
060750157011,San Francisco,37.7796858,-122.4505013,2587
060750157012,San Francisco,37.7763208,-122.4511121,2339
060750157021,San Francisco,37.7803539,-122.4444431,1840
060750157022,San Francisco,37.7770514,-122.444169,1433
060750158011,San Francisco,37.7825029,-122.4359176,409
060750158012,San Francisco,37.7815537,-122.4395004,1585
060750158013,San Francisco,37.7796114,-122.4353342,1400
060750158021,San Francisco,37.7787558,-122.4390666,1535
060750158022,San Francisco,37.7775139,-122.4380313,1805
060750159001,San Francisco,37.78376,-122.4260597,1795
060750159002,San Francisco,37.7833401,-122.4293458,1539
060750159003,San Francisco,37.7822556,-122.4333394,685
060750159004,San Francisco,37.7832245,-122.4323123,1226
060750160001,San Francisco,37.7823513,-122.4232721,1069
060750160002,San Francisco,37.782325,-122.4215893,1391
060750161011,San Francisco,37.7786312,-122.4317634,1493
060750161012,San Francisco,37.7804952,-122.4321461,862
060750161021,San Francisco,37.7804025,-122.425374,722
060750161022,San Francisco,37.7799844,-122.4286658,1896
060750162001,San Francisco,37.7782852,-122.4222503,1282
060750162002,San Francisco,37.776052,-122.4219904,1231
060750162003,San Francisco,37.7765701,-122.4254434,717
060750163001,San Francisco,37.7771861,-122.4281008,581
060750163002,San Francisco,37.7753223,-122.4277199,1188
060750163003,San Francisco,37.775733,-122.4320197,1123
060750163004,San Francisco,37.775938,-122.4303779,1050
060750164001,San Francisco,37.7747778,-122.4394813,2050
060750164002,San Francisco,37.7751028,-122.436992,722
060750164003,San Francisco,37.7754158,-122.4344832,1390
060750165001,San Francisco,37.7748244,-122.442852,1584
060750165002,San Francisco,37.7744048,-122.4461407,1067
060750165003,San Francisco,37.7739838,-122.4494251,2033
060750165004,San Francisco,37.7735716,-122.4527208,633
060750166011,San Francisco,37.7714621,-122.4430407,1709
060750166012,San Francisco,37.7703648,-122.4465433,1493
060750166021,San Francisco,37.7699467,-122.4511458,2098
060750167001,San Francisco,37.7721531,-122.433827,1778
060750167002,San Francisco,37.7699118,-122.4341383,794
060750167003,San Francisco,37.7690644,-122.4403187,1318
060750167004,San Francisco,37.7720962,-122.438054,1387
060750168011,San Francisco,37.7723659,-122.4306683,1248
060750168012,San Francisco,37.7702868,-122.4300334,1103
060750168013,San Francisco,37.7711295,-122.4269492,1547
060750168021,San Francisco,37.77405,-122.4225197,1083
060750168022,San Francisco,37.7734881,-122.4278574,1249
060750168023,San Francisco,37.7727224,-122.4247081,1475
060750169001,San Francisco,37.7661763,-122.4341965,1348
060750169002,San Francisco,37.7682603,-122.4296281,829
060750169003,San Francisco,37.7675891,-122.4323049,884
060750170001,San Francisco,37.7674125,-122.4372926,876
060750170002,San Francisco,37.7629823,-122.4431403,846
060750170003,San Francisco,37.7636144,-122.4398598,1404
060750170004,San Francisco,37.7652224,-122.4386351,1136
060750171011,San Francisco,37.7658978,-122.4458192,1434
060750171012,San Francisco,37.7635098,-122.4466017,1373
060750171013,San Francisco,37.7683128,-122.445746,1443
060750171021,San Francisco,37.765188,-122.4500341,1255
060750171022,San Francisco,37.7628524,-122.4504727,817
060750171023,San Francisco,37.767281,-122.4508522,1574
060750176021,San Francisco,37.7794745,-122.4090481,1655
060750176022,San Francisco,37.7822775,-122.4081306,1058
060750176023,San Francisco,37.7830242,-122.4056918,486
060750176031,San Francisco,37.7768695,-122.4139662,1014
060750176032,San Francisco,37.7777166,-122.4112721,715
060750176033,San Francisco,37.7752666,-122.4154809,963
060750176034,San Francisco,37.7754601,-122.4173313,2123
060750176041,San Francisco,37.7790034,-122.4121955,1218
060750176042,San Francisco,37.7789631,-122.4133395,1119
060750176043,San Francisco,37.7807358,-122.4106311,809
060750177001,San Francisco,37.7671193,-122.4091364,489
060750177002,San Francisco,37.7689653,-122.4158353,1591
060750178011,San Francisco,37.7826462,-122.4019288,1126
060750178012,San Francisco,37.7805281,-122.4015013,1413
060750178013,San Francisco,37.7822885,-122.399273,1043
060750178031,San Francisco,37.7740437,-122.4128141,1099
060750178032,San Francisco,37.7728102,-122.4112721,1424
060750178041,San Francisco,37.777365,-122.4086101,1503
060750178042,San Francisco,37.7800028,-122.4052722,1032
060750178043,San Francisco,37.7761318,-122.4070669,422
060750178044,San Francisco,37.7787688,-122.4037288,525
060750179031,San Francisco,37.8189498,-122.3679997,3136
060750180001,San Francisco,37.7792048,-122.3954099,947
060750180002,San Francisco,37.7781812,-122.3992974,1068
060750180003,San Francisco,37.7719235,-122.4031493,881
060750180004,San Francisco,37.7729902,-122.4065081,878
060750201011,San Francisco,37.7719591,-122.4201864,1851
060750201012,San Francisco,37.768369,-122.420105,2073
060750201021,San Francisco,37.7658613,-122.4197655,1403
060750201022,San Francisco,37.7643086,-122.4185015,1357
060750201023,San Francisco,37.7641744,-122.4206994,550
060750202011,San Francisco,37.7655954,-122.4241727,934
060750202012,San Francisco,37.7639764,-122.4240161,986
060750202021,San Francisco,37.7702776,-122.4240413,1271
060750202022,San Francisco,37.7672061,-122.4243214,1297
060750202023,San Francisco,37.768571,-122.4244377,1545
060750203001,San Francisco,37.7665405,-122.4275864,1519
060750203002,San Francisco,37.7636604,-122.4292154,946
060750203003,San Francisco,37.7647098,-122.4312892,1009
060750204011,San Francisco,37.759658,-122.4444646,1115
060750204012,San Francisco,37.757428,-122.4452011,877
060750204013,San Francisco,37.760684,-122.4414771,1256
060750204021,San Francisco,37.7484767,-122.4462063,1207
060750204022,San Francisco,37.752994,-122.4460964,1094
060750204023,San Francisco,37.7566565,-122.4407205,1033
060750204024,San Francisco,37.7543804,-122.4431378,835
060750205001,San Francisco,37.7615723,-122.4372195,859
060750205002,San Francisco,37.7594438,-122.4366809,943
060750205003,San Francisco,37.7572119,-122.4372448,1168
060750206011,San Francisco,37.7600692,-122.4296932,1173
060750206012,San Francisco,37.7619608,-122.4305738,1871
060750206021,San Francisco,37.7576221,-122.4290443,1408
060750206022,San Francisco,37.7580663,-122.4328731,1156
060750207011,San Francisco,37.7559691,-122.423247,1271
060750207012,San Francisco,37.7591669,-122.4235514,1252
060750207013,San Francisco,37.7575675,-122.4234,616
060750207021,San Francisco,37.7623676,-122.4238616,1423
060750207022,San Francisco,37.7607672,-122.4237049,825
060750208011,San Francisco,37.7594328,-122.4191486,1183
060750208012,San Francisco,37.757833,-122.4189952,1129
060750208013,San Francisco,37.7562339,-122.4188441,1431
060750208021,San Francisco,37.7626334,-122.4194541,874
060750208022,San Francisco,37.7610344,-122.4193015,1649
060750209001,San Francisco,37.7531041,-122.4174289,1165
060750209002,San Francisco,37.7494665,-122.4170794,1210
060750209003,San Francisco,37.7493813,-122.4192817,765
060750209004,San Francisco,37.7529688,-122.4196278,958
060750210001,San Francisco,37.7543688,-122.4231027,1208
060750210002,San Francisco,37.7527716,-122.4229508,879
060750210003,San Francisco,37.750613,-122.4231169,1112
060750210004,San Francisco,37.7490229,-122.4220428,621
060750211001,San Francisco,37.7548981,-122.4276735,1382
060750211002,San Francisco,37.7525025,-122.4274498,803
060750211003,San Francisco,37.7526304,-122.4319865,796
060750211004,San Francisco,37.7550248,-122.4322159,978
060750212001,San Francisco,37.7543999,-122.4360194,814
060750212002,San Francisco,37.7518161,-122.4386037,1184
060750212003,San Francisco,37.7537988,-122.4395772,986
060750213001,San Francisco,37.7495297,-122.4356472,962
060750213002,San Francisco,37.7490933,-122.4402627,1701
060750214001,San Francisco,37.7509044,-122.4272964,688
060750214002,San Francisco,37.7486386,-122.4281792,1559
060750214003,San Francisco,37.7498335,-122.4317151,1253
060750215001,San Francisco,37.7470341,-122.4247117,1308
060750215002,San Francisco,37.7450594,-122.4245952,1408
060750215003,San Francisco,37.7427791,-122.4263284,569
060750215004,San Francisco,37.7439649,-122.4289235,1027
060750215005,San Francisco,37.7463652,-122.4291502,1247
060750216001,San Francisco,37.7450603,-122.4339978,2244
060750216002,San Francisco,37.7455308,-122.4435688,1555
060750216003,San Francisco,37.746134,-122.4391222,615
060750217001,San Francisco,37.7416136,-122.4423437,1043
060750217002,San Francisco,37.736268,-122.4374487,1900
060750217003,San Francisco,37.7393614,-122.4333055,1659
060750218001,San Francisco,37.7410274,-122.4269937,1375
060750218002,San Francisco,37.7387999,-122.4275017,1059
060750218003,San Francisco,37.7364561,-122.4290478,717
060750218004,San Francisco,37.7348861,-122.432832,970
060750226001,San Francisco,37.7562337,-122.3889842,2279
060750226002,San Francisco,37.7610222,-122.3845896,1570
060750227021,San Francisco,37.7638999,-122.3956773,1241
060750227022,San Francisco,37.7613645,-122.3953559,911
060750227041,San Francisco,37.7627941,-122.4020929,1525
060750227042,San Francisco,37.7590088,-122.4035656,1195
060750227043,San Francisco,37.7593528,-122.3999568,996
060750228011,San Francisco,37.7622576,-122.4125163,2214
060750228012,San Francisco,37.7590143,-122.4102027,1581
060750228013,San Francisco,37.758897,-122.4146891,1155
060750228021,San Francisco,37.7628479,-122.4068988,839
060750228022,San Francisco,37.7569198,-122.4058968,1530
060750228031,San Francisco,37.755699,-122.4143822,2289
060750228032,San Francisco,37.7567689,-122.4099757,715
060750228033,San Francisco,37.7551696,-122.4098238,1426
060750229011,San Francisco,37.7527457,-122.4144706,1297
060750229012,San Francisco,37.7504475,-122.4127827,1675
060750229013,San Francisco,37.7495584,-122.4148859,1414
060750229021,San Francisco,37.7527165,-122.4105137,952
060750229022,San Francisco,37.7497457,-122.4102214,1144
060750229031,San Francisco,37.7528825,-122.4077307,1296
060750229032,San Francisco,37.7520773,-122.4046758,874
060750229033,San Francisco,37.7499313,-122.4073628,680
060750230011,San Francisco,37.736947,-122.4022115,2606
060750230012,San Francisco,37.7346911,-122.3995652,1106
060750230013,San Francisco,37.7314802,-122.4020223,2007
060750230031,San Francisco,37.7313023,-122.393875,721
